"","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","percent_change_height","percent_change_number_leaves","percent_change_number_herb_damaged","percent_change_number_fungal_damaged","percent_change_number_necrotic_damaged","percent_change_percent_herb","percent_change_percent_necrose","percent_change_percent_fungal","tot_veg","herb_max","grass","fern","herbaceous","woody","rock","deadwood","leaflitter","moss","saplings","seedlings","delta_height","delta_number_leaves","delta_number_herb_damaged","delta_number_fungal_damaged","delta_number_necrotic_damaged","delta_percent_herb","delta_percent_necrose","delta_percent_fungal"
"312","a","ap19","ap19-iii",4,"567","nyssa sinensis","nyssa","nyssaceae","tree","R",22.2222222222222,0,20,NA,NA,20,NA,NA,0.5,52,0,0.4,0.02,0.05,0.02,0,0.2,0.3,4,2,6,0,1,0,1,0.111111111111111,0.111111111111111,0
"313","a","ap19","ap19-iii",4,"633","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",12.1951219512195,0,NA,NA,NA,NA,NA,NA,0.5,52,0,0.4,0.02,0.05,0.02,0,0.2,0.3,4,2,5,0,45,5,0,0.3,0,0.0333333333333333
"314","a","ap19","ap19-iii",4,"945","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.5,52,0,0.4,0.02,0.05,0.02,0,0.2,0.3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"315","a","ap19","ap19-iv",4,"271","castanea henryi","castanea","fagaceae","tree","R",-100,-100,NA,NA,NA,NA,NA,NA,0.1,37,0.001,0.05,0,0.05,0.01,0,0.1,0.05,2,4,-9,-2,0,0,0,0,0,0
"316","a","ap19","ap19-iv",4,"581","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",2.56410256410256,50,NA,NA,NA,NA,NA,NA,0.1,37,0.001,0.05,0,0.05,0.01,0,0.1,0.05,2,4,1,31,22,6,50,0.236559139784946,0.53763440860215,0.0645161290322581
"317","a","ap26","ap26-i",2,"156","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.4,32,0.001,0.15,0.05,0.15,0,0.02,0.5,0.1,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"318","a","ap26","ap26-i",2,"201","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",51.8518518518518,71.4285714285714,NA,NA,NA,NA,NA,NA,0.4,32,0.001,0.15,0.05,0.15,0,0.02,0.5,0.1,2,0,14,5,0,0,0,0,0,0
"319","a","ap26","ap26-i",2,"348","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-39.2156862745098,-68.5714285714286,-71.4285714285714,NA,NA,-9.09090909090901,NA,NA,0.4,32,0.001,0.15,0.05,0.15,0,0.02,0.5,0.1,2,0,-40,-24,-5,1,0,-0.018181818181818,0,0.0909090909090909
"320","a","ap26","ap26-i",2,"814","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,32,0.001,0.15,0.05,0.15,0,0.02,0.5,0.1,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"321","a","ap26","ap26-i",2,"929","camellia japonica","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,32,0.001,0.15,0.05,0.15,0,0.02,0.5,0.1,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"322","a","ap26","ap26-ii",2,"168","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,0,400,64.2857142857143,NA,400,NA,64.2857142857143,0.7,80,0,0.6,0.001,0.1,0,0,0.5,0,4,0,0,0,24,9,0,0.24,0,0.09
"323","a","ap26","ap26-ii",2,"275","calicarpa giraldii","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.7,80,0,0.6,0.001,0.1,0,0,0.5,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"324","a","ap26","ap26-ii",2,"428","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",2.72727272727273,48.9795918367347,23.0769230769231,NA,NA,-17.386722866175,NA,NA,0.7,80,0,0.6,0.001,0.1,0,0,0.5,0,4,0,3,24,3,15,0,-0.046128040257199,0,0.205479452054795
"325","a","ap26","ap26-ii",2,"491","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",6.56934306569343,0,NA,NA,NA,NA,NA,NA,0.7,80,0,0.6,0.001,0.1,0,0,0.5,0,4,0,9,0,50,60,0,0.333333333333333,0,0.4
"326","a","ap26","ap26-iii",2,"245","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",5.71428571428571,53.8461538461538,188,NA,NA,87.1999999999997,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,8,42,47,28,0,0.279487179487179,0,0.233333333333333
"327","a","ap26","ap26-iii",2,"249","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,0,344.444444444444,NA,NA,344.444444444445,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,0,0,31,20,0,0.31,0,0.2
"328","a","ap26","ap26-iii",2,"450","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",0,194.117647058824,225,NA,NA,10.5000000000004,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,0,66,9,27,0,0.012352941176471,0,0.27
"329","a","aq21","aq21-i",2,"112","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-13.6363636363636,100,NA,-66.6666666666667,NA,NA,NA,-83.3333333333333,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,-3,10,0,-4,0,0,0,-0.5
"330","a","aq21","aq21-i",2,"14x","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,NA,NA,NA,NA,NA,NA,NA,NA
"331","a","aq21","aq21-i",2,"355","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-18.75,11.1111111111111,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,-3,1,0,1,0,0,0,0.1
"332","a","aq21","aq21-i",2,"368","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI",10,-60,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,1,-3,0,0,0,0,0,0
"333","a","aq21","aq21-i",2,"427","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",4.34782608695652,0,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,3,0,77,28,0,0.366666666666667,0,0.133333333333333
"334","a","aq21","aq21-i",2,"453","ilex chinensis","ilex","aquifoliaceae","shrub/tree","EI",26.3157894736842,75,100,NA,NA,14.2857142857144,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,5,3,1,1,0,0.035714285714286,0,0.142857142857143
"335","a","aq21","aq21-i",2,"455","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",5,0,36.3636363636364,NA,NA,36.3636363636364,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,7,0,4,0,20,0.0266666666666667,0.133333333333333,0
"336","a","aq21","aq21-i",2,"738","ilex chinensis","ilex","aquifoliaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,NA,NA,NA,NA,NA,NA,NA,NA
"337","a","aq21","aq21-i",2,"948","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.2,62,0,0.05,0.02,0.15,0,0.03,0.8,0.25,7,11,NA,NA,NA,NA,NA,NA,NA,NA
"338","a","aq21","aq21-ii",2,"159","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",16.9491525423729,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,35,28,0,0.166666666666667,0,0.133333333333333
"339","a","aq21","aq21-ii",2,"172","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",13.4328358208955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,12,28,0,0.1,0,0.233333333333333
"340","a","aq21","aq21-ii",2,"260","rosa sp.","rosa","rosaceae","shrub/liana","EI",-16,-42,NA,550,NA,NA,NA,1020.68965517242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8,-42,0,22,0,0,0,0.408275862068966
"341","a","aq21","aq21-ii",2,"31","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","a","aq21","aq21-ii",2,"484","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",20,9.09090909090909,NA,1209.09090909091,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,30,72,133,0,0.2,0,0.366666666666667
"343","a","aq21","aq21-ii",2,"645","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","a","aq21","aq21-iii",2,"328","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",-3.44827586206897,25.8620689655172,0,NA,NA,-20.5479452054793,NA,NA,0.02,47,0,0.001,0.001,0.01,0.01,0,0.4,0.15,3,1,-1,15,0,0,0,-0.035427491733585,0,0
"345","a","aq21","aq21-iii",2,"458","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",6.66666666666667,-47.3684210526316,NA,-100,NA,NA,NA,-100,0.02,47,0,0.001,0.001,0.01,0.01,0,0.4,0.15,3,1,1,-9,0,-3,0,0,0,-0.157894736842105
"346","a","aq21","aq21-iii",2,"61","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",16.2790697674419,200,NA,NA,NA,NA,NA,NA,0.02,47,0,0.001,0.001,0.01,0.01,0,0.4,0.15,3,1,7,80,68,4,0,0.566666666666667,0,0.0333333333333333
"347","a","aq21","aq21-iv",2,"975","camellia japonica","camellia","theaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,47,0.001,0.15,0.001,0.001,0,0,0.4,0.05,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"348","a","af27","af27-i",4,"613","fraxinus insularis","fraxinus","oleaceae","tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,37,0.02,0.02,0.001,0.05,0,0.02,0.6,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"349","a","af27","af27-i",4,"850","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,37,0.02,0.02,0.001,0.05,0,0.02,0.6,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"350","a","af27","af27-ii",4,"262","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",67.6470588235294,92.5,NA,NA,NA,NA,NA,NA,0.25,40,0.01,0.2,0.01,0.02,0,0,0.1,0,2,6,23,37,5,4,0,0.0649350649350649,0,0.051948051948052
"351","a","af27","af27-ii",4,"573","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",70.5882352941177,140,NA,NA,NA,NA,NA,NA,0.25,40,0.01,0.2,0.01,0.02,0,0,0.1,0,2,6,12,14,4,1,0,0.166666666666667,0,0.0416666666666667
"352","a","af27","af27-iii",4,"1008","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"353","a","af27","af27-iii",4,"1013","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"354","a","af27","af27-iii",4,"1981","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"355","a","af27","af27-iii",4,"294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",22.8070175438596,0,NA,NA,NA,NA,NA,NA,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,13,0,40,0,0,0.4,0,0
"356","a","af27","af27-iii",4,"391","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",94.4444444444444,422.222222222222,NA,-100,NA,NA,NA,-100,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,17,38,14,-6,0,0.297872340425532,0,-0.666666666666667
"357","a","af27","af27-iii",4,"603","liquidambar formosana","liquidambar","altingiaceae","tree","II",0,0,400,NA,NA,400,NA,NA,0.15,60,0,0.1,0.01,0.03,0.01,0.1,0.05,0.03,4,0,0,0,24,0,0,0.24,0,0
"358","a","af27","af27-iv",4,"1024","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.1,24,0,0.05,0.001,0.05,0,0,0.1,0.1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"359","a","af27","af27-iv",4,"560","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",25.8064516129032,188.235294117647,NA,NA,NA,NA,NA,NA,0.1,24,0,0.05,0.001,0.05,0,0,0.1,0.1,4,2,8,64,6,14,0,0.0612244897959184,0,0.142857142857143
"360","a","af27","af27-iv",4,"609","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",6,81.8181818181818,233.333333333333,-100,NA,83.3333333333335,NA,-100,0.1,24,0,0.05,0.001,0.05,0,0,0.1,0.1,4,2,3,45,14,-4,23,0.090909090909091,0.23,-0.0727272727272727
"361","a","af27","af27-iv",4,"707","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",11.3636363636364,316.666666666667,750,NA,NA,104,NA,NA,0.1,24,0,0.05,0.001,0.05,0,0,0.1,0.1,4,2,5,76,15,0,0,0.0866666666666667,0,0
"362","a","af27","af27-iv",4,"831","liquidambar formosana","liquidambar","altingiaceae","tree","II",85.1851851851852,-3.7037037037037,22.2222222222222,NA,NA,26.923076923077,NA,NA,0.1,24,0,0.05,0.001,0.05,0,0,0.1,0.1,4,2,23,-1,2,10,0,0.08974358974359,0,0.384615384615385
"363","a","an9","an9-i",24,"1011","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.25,37,0,0.25,0.001,0.02,0,0.03,0.6,0.05,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"364","a","an9","an9-i",24,"709","quercus fabri","quercus","fagaceae","tree","R",7.14285714285714,975,NA,NA,NA,NA,NA,NA,0.25,37,0,0.25,0.001,0.02,0,0.03,0.6,0.05,1,1,1,39,4,3,0,0.0930232558139535,0,0.0697674418604651
"365","a","an9","an9-i.o",24,"763","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",7.14285714285714,62.0689655172414,100,-50,NA,23.4042553191488,NA,-69.1489361702128,0.15,35,0,0.1,0.02,0.02,0.1,0,0.4,0.2,2,6,2,18,6,-2,0,0.048422597212032,0,-0.0953778429933973
"366","a","an9","an9-i.o",24,"773","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0,111.111111111111,150,NA,NA,18.421052631579,NA,NA,0.15,35,0,0.1,0.02,0.02,0.1,0,0.4,0.2,2,6,0,10,3,2,0,0.04093567251462,0,0.105263157894737
"367","a","an9","an9-ii",24,"329","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",20,25,NA,NA,NA,NA,NA,NA,0.15,45,0,0.07,0.001,0.05,0,0,0.7,0.15,4,0,10,30,30,10,0,0.2,0,0.0666666666666667
"368","a","an9","an9-ii",24,"759","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",13.953488372093,0,NA,361.904761904762,NA,NA,NA,361.904761904762,0.15,45,0,0.07,0.001,0.05,0,0,0.7,0.15,4,0,6,0,10,76,0,0.1,0,0.76
"369","a","an9","an9-ii",24,"809","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,45,NA,-25,NA,NA,NA,-48.2758620689655,0.15,45,0,0.07,0.001,0.05,0,0,0.7,0.15,4,0,0,9,8,-2,0,0.275862068965517,0,-0.193103448275862
"370","a","an9","an9-ii",24,"86","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",8.47457627118644,0,-57.1428571428571,NA,NA,-57.1428571428571,NA,NA,0.15,45,0,0.07,0.001,0.05,0,0,0.7,0.15,4,0,5,0,-16,32,0,-0.133333333333333,0,0.266666666666667
"371","a","an9","an9-ii.o",24,"1005","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.01,20,0,0,0,0.01,0.01,0,0.25,0.05,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"372","a","an9","an9-ii.o",24,"619","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",7.69230769230769,-41.9354838709677,33.3333333333333,NA,-100,129.62962962963,-100,NA,0.01,20,0,0,0,0.01,0.01,0,0.25,0.05,1,2,1,-26,1,3,-3,0.0627240143369175,-0.0483870967741935,0.0833333333333333
"373","a","an9","an9-iii",24,"575","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",0,44.4444444444444,NA,NA,NA,NA,NA,NA,0.2,37,0,0.03,0.001,0.15,0.01,0.01,0.2,0.15,3,1,0,4,2,0,1,0.153846153846154,0.0769230769230769,0
"374","a","an9","an9-iii",24,"621","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",0,-2.94117647058824,233.333333333333,NA,NA,243.434343434345,NA,NA,0.2,37,0,0.03,0.001,0.15,0.01,0.01,0.2,0.15,3,1,0,-2,7,2,0,0.107397504456328,0,0.0303030303030303
"375","a","an9","an9-iii",24,"690","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",8.53658536585366,0,141.379310344828,NA,NA,141.379310344828,NA,NA,0.2,37,0,0.03,0.001,0.15,0.01,0.01,0.2,0.15,3,1,7,0,41,45,0,0.273333333333334,0,0.3
"376","a","an9","an9-iii.o",24,"286","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",-14.7058823529412,83.3333333333333,NA,200,NA,NA,NA,63.6363636363635,0.05,23,0,0.02,0.01,0.03,0,0,0.5,0,4,1,-5,5,3,2,0,0.272727272727273,0,0.106060606060606
"377","a","an9","an9-iii.o",24,"600","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",3.57142857142857,54,125,-33.3333333333333,NA,46.1038961038963,NA,-56.7099567099567,0.05,23,0,0.02,0.01,0.03,0,0,0.5,0,4,1,2,27,5,-1,0,0.036883116883117,0,-0.034025974025974
"378","a","an9","an9-iii.o",24,"700","ardisia crenata","ardisia","primulaceae","shrub","II",0,0,-51.6129032258064,NA,NA,-51.6129032258065,NA,NA,0.05,23,0,0.02,0.01,0.03,0,0,0.5,0,4,1,0,0,-32,0,0,-0.516129032258065,0,0
"379","a","an9","an9-iii.o",24,"823","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,-5.71428571428571,NA,NA,NA,NA,NA,NA,0.05,23,0,0.02,0.01,0.03,0,0,0.5,0,4,1,0,-2,3,0,0,0.0909090909090909,0,0
"380","a","an9","an9-iv.o",24,"360","ilex chinensis","ilex","aquifoliaceae","shrub/tree","EI",-23.0769230769231,-48.8888888888889,100,NA,NA,291.304347826087,NA,NA,0.4,51,0,0.4,0.001,0.03,0,0,0.4,0.2,3,4,-6,-22,4,13,0,0.258937198067633,0,0.565217391304348
"381","a","an9","an9-iv.o",24,"632","vaccinium bracteatum","vaccinium","ericaceae","shrub/tree","EI",0,42.8571428571429,NA,0,NA,NA,NA,-30.0000000000001,0.4,51,0,0.4,0.001,0.03,0,0,0.4,0.2,3,4,0,3,3,0,0,0.3,0,-0.085714285714286
"382","a","an9","an9-iv.o",24,"680","ilex chinensis","ilex","aquifoliaceae","shrub/tree","EI",0,3.57142857142857,400,-42.8571428571429,NA,382.758620689656,NA,-44.8275862068964,0.4,51,0,0.4,0.001,0.03,0,0,0.4,0.2,3,4,0,1,8,-3,0,0.273399014778326,0,-0.112068965517241
"383","a","ap26","ap26-iii",2,"116","dalbergia hupeana","dalbergia","fabaceae","tree","EI",3.1578947368421,-40,NA,NA,NA,NA,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,3,-2,3,3,0,1,0,1
"384","a","ap26","ap26-iii",2,"169","calicarpa giraldii","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
"385","a","ap26","ap26-iii",2,"486","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",1.38888888888889,22.4137931034483,NA,NA,NA,NA,NA,NA,0.15,44,0.001,0.1,0.001,0.03,0,0.01,0.8,0,5,0,1,13,14,0,50,0.197183098591549,0.704225352112676,0
"386","a","ap26","ap26-iv",2,"377","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",11.7647058823529,2.5974025974026,0,NA,NA,-2.53164556962035,NA,NA,0.1,35,0.03,0.02,0.001,0.05,0.02,0.01,0.3,0,2,2,6,2,0,13,50,-0.000986355416735203,0.632911392405063,0.164556962025316
"387","a","ap26","ap26-iv",2,"474","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",12.1951219512195,28.2051282051282,85.7142857142857,-12.5,NA,44.8571428571429,NA,-31.7500000000003,0.1,35,0.03,0.02,0.001,0.05,0.02,0.01,0.3,0,2,2,5,22,6,-1,0,0.0402564102564103,0,-0.032564102564103
"388","a","awx12","awx12-i",4,"345","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","EI",12.3456790123457,218.181818181818,314.285714285714,NA,NA,30.2040816326532,NA,NA,0.4,61,0.001,0.3,0.1,0.01,0.15,0,0.4,0.15,3,3,10,24,22,0,5,0.192207792207793,0.142857142857143,0
"389","a","awx12","awx12-i",4,"451","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",25.4545454545455,0,NA,NA,NA,NA,NA,NA,0.4,61,0.001,0.3,0.1,0.01,0.15,0,0.4,0.15,3,3,14,0,43,0,10,0.43,0.1,0
"390","a","awx12","awx12-i",4,"783","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",5.88235294117647,111.111111111111,NA,NA,NA,NA,NA,NA,0.4,61,0.001,0.3,0.1,0.01,0.15,0,0.4,0.15,3,3,4,20,7,2,0,0.184210526315789,0,0.0526315789473684
"391","a","awx12","awx12-i",4,"941","unknown sp.","unknown","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,61,0.001,0.3,0.1,0.01,0.15,0,0.4,0.15,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"392","a","awx12","awx12-ii",4,"1287","centaurea jacea","centaurea","asteraceae","herb","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"393","a","awx12","awx12-ii",4,"1297","centaurea jacea","centaurea","asteraceae","herb","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"394","a","awx12","awx12-ii",4,"1591","centaurea jacea","centaurea","asteraceae","herb","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"395","a","awx12","awx12-ii",4,"643","camellia japonica","camellia","theaceae","shrub/tree","EI",9.80392156862745,0,475,NA,NA,475,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,5,0,19,33,0,0.19,0,0.33
"396","a","awx12","awx12-ii",4,"721","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",21.7391304347826,33.3333333333333,400,NA,NA,274.999999999999,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,5,2,4,4,0,0.458333333333333,0,0.5
"397","a","awx12","awx12-ii",4,"752","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"398","a","awx12","awx12-ii",4,"752x","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"399","a","awx12","awx12-ii",4,"812","rosa sp.","rosa","rosaceae","shrub/liana","EI",88.4615384615385,50,NA,NA,NA,NA,NA,NA,0.15,53,0,0.1,0.02,0.03,0.15,0.01,0.05,0,4,1,23,50,5,0,0,0.0333333333333333,0,0
"400","a","awx12","awx12-iii",4,"339","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",13.7254901960784,0,NA,NA,NA,NA,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,7,0,57,0,0,0.57,0,0
"401","a","awx12","awx12-iii",4,"380","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,3.7037037037037,NA,NA,NA,NA,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,0,1,10,0,5,0.357142857142857,0.178571428571429,0
"402","a","awx12","awx12-iii",4,"435","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",12.5,0,966.666666666667,NA,NA,966.666666666668,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,6,0,29,88,0,0.241666666666667,0,0.733333333333333
"403","a","awx12","awx12-iii",4,"612","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","II",47.7272727272727,50,263.636363636364,NA,NA,142.424242424243,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,21,50,29,45,0,0.156666666666667,0,0.3
"404","a","awx12","awx12-iii",4,"720","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,NA,NA,NA,NA,NA,NA,NA,NA
"405","a","awx12","awx12-iii",4,"760","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.15,39,0.01,0.02,0.01,0.1,0.25,0,0.1,0.2,6,0,NA,NA,NA,NA,NA,NA,NA,NA
