"","date","year","site","plot","subplot","type","diversity","id","species","genus","family","growth_form","seed_source_short","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","tot_veg","percent_herb","herb_max","grass","fern","herbaceous","woody","saplings","seedlings","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","rli","soil_h20","soil_ph_k_cl","soil_n","soil_c","soil_c_n","soil_h20_all","soil_ph_k_cl_all","soil_n_all","soil_c_all","soil_c_n_all","notes"
"659","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"176","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"660","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"233","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"661","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"407","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"662","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1159","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"663","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1338","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"664","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"47","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"665","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"343","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"666","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"396","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"667","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1025","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," same individual as 343"
"668","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1157","litsea cubeba","litsea","lauraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"669","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"229","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"670","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"265","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"671","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"347","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"672","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"362","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"673","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1241","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"674","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1313","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"675","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1325","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"676","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"95","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," 6b"
"677","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"26","recruit",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"678","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"229","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,12,10,NA,0.1,0.1,6,NA,0.5,2,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"679","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"362","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,33,34,NA,0.264705882352941,1.02941176470588,28,NA,0.0294117647058824,0.882352941176471,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"680","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"347","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,15,26,NA,0.5,3.07692307692308,12,NA,0.0384615384615385,1.15384615384615,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"681","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"265","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,14.5,17,NA,0.176470588235294,2.35294117647059,8,NA,0.0588235294117647,0.588235294117647,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"682","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"396","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,26,18,NA,0.222222222222222,0.555555555555556,17,NA,0.0555555555555556,0.833333333333333,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"683","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"26",NA,"unknown","unknown","unknown",NA,"r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"684","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"95","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp",NA,78,800,NA,0.015,0.04,32,NA,NA,0.1,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"685","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"343","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,7,4,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"686","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"176","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,15.5,3,NA,0.666666666666667,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"687","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1325","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei",NA,8,22,NA,0.318181818181818,4.5,4,NA,0.227272727272727,0.454545454545455,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"688","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1313","phyllostachys glauca","phyllostachys","poaceae","shrub/tree","ei","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"689","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1157","litsea cubeba","litsea","lauraceae","shrub/tree","ei","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"690","2024-09-26",2024,"b","bi25","bi25-ii",NA,1,"1205",NA,NA,NA,NA,NA,NA,25.5,15,NA,0.4,1.33333333333333,3,NA,0.333333333333333,0.666666666666667,NA,NA,NA,NA,0.95,NA,44,0.02,0.9,0.05,0.05,NA,NA,0.15,NA,0.1,1,NA,NA,19.6208045093518,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"691","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"13","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," seedling"
"692","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"36","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"693","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"53","camellia fraterna","camellia","theaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"694","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"119","lindera erythrocarpa","lindera","lauraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"695","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"477","lindera erythrocarpa","lindera","lauraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"696","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1386","rhododendron simsii","rhododendron","ericaceae","shrub","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," seedling"
"697","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1153","smilax china","smilax","smilacaceae","shrub/liana","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"698","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1337","smilax china","smilax","smilacaceae","shrub/liana","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"699","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1387","smilax china","smilax","smilacaceae","shrub/liana","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"700","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"477","lindera erythrocarpa","lindera","lauraceae","shrub/tree","ei",NA,24,9,NA,0.333333333333333,1.66666666666667,2,NA,0.777777777777778,2.22222222222222,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"701","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1387","smilax china","smilax","smilacaceae","shrub/liana","ei",NA,10,14,NA,0.214285714285714,3.57142857142857,3,NA,0.142857142857143,1.78571428571429,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"702","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1337","smilax china","smilax","smilacaceae","shrub/liana","ei",NA,11,7,NA,0.285714285714286,0.714285714285714,1,NA,0.571428571428571,0.571428571428571,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"703","2024-09-26",2024,"b","bi25","bi25-iii",NA,1,"1386","rhododendron simsii","rhododendron","ericaceae","shrub","ii",NA,10,4,NA,0.5,1,4,NA,17.5,22.5,NA,NA,NA,NA,0.7,NA,5,0.03,0.7,0.03,0.05,NA,NA,0.25,NA,0.75,6,NA,NA,6.85995026384424,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"704","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"40","ilex chinensis","ilex","aquifoliaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"705","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"330","itea omeiensis","itea","iteaceae","shrub/tree","ii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"706","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"190","litsea cubeba","litsea","lauraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"707","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"1339","litsea cubeba","litsea","lauraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"708","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"237","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"709","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"237","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","asp",NA,57,51,NA,0.235294117647059,0.784313725490196,7,NA,0.0392156862745098,0.392156862745098,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"710","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"190","litsea cubeba","litsea","lauraceae","shrub/tree","ei",NA,30,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"711","2024-09-26",2024,"b","bi25","bi25-iv",NA,1,"40","ilex chinensis","ilex","aquifoliaceae","shrub/tree","ei",NA,48,58,NA,0.155172413793103,1.20689655172414,10,NA,0.0344827586206897,0.258620689655172,NA,NA,NA,NA,0.65,NA,60,0,0.6,NA,0.15,NA,NA,0.05,NA,0.3,4,NA,NA,6.76995155193526,4.455,3.47,0.156534615904093,2.15375009179115,11.3274432987136,4.485,3.534,0.124864050000906,1.57950046658516,11.5184161170595," "
"712","2024-09-26",2024,"b","bj29","bj29-i",NA,8,"786","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,72,0,0.4,0,0.2,NA,NA,0.5,0,0.3,1,NA,NA,6.14424455742406,4.62,3.6,0.181941341608763,2.2833594083786,11.0355496266188,4.646,3.712,0.176476518064737,2.09715676307678,11.456782485683," presumed id, absent in sep 23"
"713","2024-09-26",2024,"b","bj29","bj29-i",NA,8,"981","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,72,0,0.4,0,0.2,NA,NA,0.5,0,0.3,1,NA,NA,6.14424455742406,4.62,3.6,0.181941341608763,2.2833594083786,11.0355496266188,4.646,3.712,0.176476518064737,2.09715676307678,11.456782485683," presumed id, absent in sep 23"
"714","2024-09-26",2024,"b","bj29","bj29-i",NA,8,"576","euonymus maxiflorus","euonymus","celastraceae","shrub/tree","ei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,72,0,0.4,0,0.2,NA,NA,0.5,0,0.3,1,NA,NA,6.14424455742406,4.62,3.6,0.181941341608763,2.2833594083786,11.0355496266188,4.646,3.712,0.176476518064737,2.09715676307678,11.456782485683," "
"715","2024-09-26",2024,"b","bj29","bj29-i",NA,8,"1175","eurya muricata","eurya","pentaphylacaceae","shrub/tree","asp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,72,0,0.4,0,0.2,NA,NA,0.5,0,0.3,1,NA,NA,6.14424455742406,4.62,3.6,0.181941341608763,2.2833594083786,11.0355496266188,4.646,3.712,0.176476518064737,2.09715676307678,11.456782485683," 3b"
"716","2024-09-26",2024,"b","bj29","bj29-i",NA,8,"1327b","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,72,0,0.4,0,0.2,NA,NA,0.5,0,0.3,1,NA,NA,6.14424455742406,4.62,3.6,0.181941341608763,2.2833594083786,11.0355496266188,4.646,3.712,0.176476518064737,2.09715676307678,11.456782485683," "
