"date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","tot_veg","herb_max","grass","fern","herbaceous","woody","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","notes","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","notes2","year","type","month","percent_herb","saplings","seedlings"
2024-09-28,"b","bo31","bo31-i",4,"819",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"819",NA,"clerodendrum","lamiaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1274",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"relabeled, formerly 901",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"relabeled, formerly 901",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"913a","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"650","camellia japonica","camellia","theaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"650","camellia japonica","camellia","theaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1258","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub","II",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"443","machilus grijesi","machilus","lauraceae","shrub/tree","II",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"443","machilus grijesi","machilus","lauraceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"443","machilus grijesi","machilus","lauraceae","shrub/tree","II",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,71.5,31,NA,0.258064516129032,0.483870967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"443","machilus grijesi","machilus","lauraceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,71.5,31,NA,0.258064516129032,0.483870967741935,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"913","alniphyllum fortunei","alniphyllum","styracaceae","tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,56,46,NA,0.391304347826087,0.978260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1233","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,56,46,NA,0.391304347826087,0.978260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,71,52,NA,0.442307692307692,0.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"942","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,71,52,NA,0.442307692307692,0.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub","II",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,79.5,21,NA,0.428571428571429,4.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"842","itea omeiensis","itea","iteaceae","shrub",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,79.5,21,NA,0.428571428571429,4.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"658","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,1.22,31,NA,0.483870967741935,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"658","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree",NA,0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,1.22,31,NA,0.483870967741935,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-i",4,"1274","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.95,80,0,0.85,0.05,0.2,0.05,NA,0.95,6,NA,NA,NA,NA,95,66,NA,0.227272727272727,0.378787878787879,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"736",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"736",NA,"clerodendrum","lamiaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1348","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"relabelled from 445: 6b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"relabelled from 445: 6b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"918","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"918","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1294b","eurya muricata",NA,NA,NA,NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"relabelled from 876; 10b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1269",NA,"unknown","unknown","unknown",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"445","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"876","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,57,180,NA,0.0444444444444444,0.155555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1294","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,1.93,220,NA,0.0954545454545455,0.131818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-ii",4,"1357","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,54,0.02,0.5,0,0.3,0.2,NA,0.8,8,NA,NA,NA,NA,1.93,220,NA,0.0954545454545455,0.131818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"21",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"117",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"215",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"219",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"238",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"908",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"908",NA,"clerodendrum","lamiaceae","shrub/tree",NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"966",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"966",NA,"clerodendrum","lamiaceae","shrub/tree",NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1230",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1270",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1276",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1370",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1393",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1419",NA,"clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"62","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"817","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"817","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1240","castanopsis fargesii","castanopsis","fagaceae","tree","II",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"877","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"877","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1367","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12b",2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"227","itea omeiensis","itea","iteaceae","shrub","II",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1269",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"238","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,92,18,NA,0.333333333333333,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"62","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,50,37,NA,0.216216216216216,0.810810810810811,NA,NA,1.08108108108108,1.08108108108108,2,90,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"215","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,30,4,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"21","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,30,14,NA,0.357142857142857,1.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"227","itea omeiensis","itea","iteaceae","shrub","II",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,51,16,NA,0.375,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"117","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,49,19,NA,0.157894736842105,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1357",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1393","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,53,30,NA,0.266666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1240","castanopsis fargesii","castanopsis","fagaceae","tree","II",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,51,27,NA,0.333333333333333,0.555555555555556,15,NA,0.037037037037037,2.96296296296296,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1230","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree","EI",0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,91,7,NA,0.285714285714286,0.714285714285714,NA,NA,NA,NA,1,10,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"12",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,25,9,NA,0.555555555555556,5.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"324",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,73.5,28,NA,0.285714285714286,1.07142857142857,NA,NA,NA,NA,1,25,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"181",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"122",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,69.5,114,NA,0.263157894736842,0.394736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"184",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"251",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"346",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,48,30,NA,0.233333333333333,3.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1234",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-09-28,"b","bo31","bo31-iii",4,"1368",NA,NA,NA,NA,NA,0.8,89,0,0.3,0,0.45,0.05,NA,0.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
