"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","notes"
"403",2023-09-18,"a","awx12","awx12-iii",4,"435","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",54,120,32,88,0,0.01,0.1,0.01,0.1,NA,NA,"4; external invader"
"404",2023-09-18,"a","awx12","awx12-iii",4,"612","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","II","sapling","1",65,150,40,45,0,0.01,0.3,0.01,0.03,NA,NA,"5; internal invader"
"405",2023-09-18,"a","awx12","awx12-iii",4,"720","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",16,22,7,4,0,0.01,0.05,0.01,0.03,NA,NA,"planted, but not at this site"
"406",2023-09-18,"a","awx12","awx12-iii",4,"760","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",18,26,6,0,1,0.01,0.2,NA,NA,0.03,0.03,"planted, but not at this site"
"407",2023-09-18,"a","awx12","awx12-iv",4,"664","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI","sapling","1",41,17,11,0,0,0.01,0.6,NA,NA,NA,NA,"external invader"
"408",2023-09-18,"a","awx12","awx12-iv",4,"755","pterostyrax corymbosus","pterostyrax","styracaceae","shrub/tree","EI","sapling","1",42,20,11,0,3,0.01,0.6,NA,NA,0.05,0.3,"external invader"
"409",2023-09-18,"a","awx12","awx12-iv",4,"920","centaurea jacea","centaurea","asteraceae","herb","EI","seedling","n",12,24,5,1,0,0.01,0.3,0.1,0.1,NA,NA,"external invader"
"410",2023-09-19,"a","ah31","ah31-i",2,"1041","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI","seedling","n",15,6,1,0,0,0.03,0.03,NA,NA,NA,NA,"external invader"
"411",2023-09-19,"a","ah31","ah31-i",2,"381","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",74,150,60,0,0,0.01,0.1,NA,NA,NA,NA,"5; external invader"
"412",2023-09-19,"a","ah31","ah31-i",2,"460","euscaphis japonica","euscaphis","staphyleaceae","shrub/tree","EI","sapling","1",79,45,16,1,0,0.01,0.1,0.05,0.05,NA,NA,"external invader"
"413",2023-09-19,"a","ah31","ah31-i",2,"706","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI","sapling","1",55,11,6,11,0,0.01,0.05,0.01,0.05,NA,NA,"external invader"
"414",2023-09-19,"a","ah31","ah31-ii",2,"341","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",99,500,33,0,0,0.4,0.5,NA,NA,NA,NA,"17; internal invader"
"415",2023-09-19,"a","ah31","ah31-ii",2,"591","euonymus myrianthus","euonymus","celastraceae","shrub/tree","II","sapling","1",46,15,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"416",2023-09-19,"a","ah31","ah31-ii",2,"764","melia azedarach","melia","meliaceae","tree","II","sapling","n",62,33,13,8,0,0.01,0.1,0.01,0.2,NA,NA,"internal invader"
"417",2023-09-19,"a","ah31","ah31-ii",2,"89","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",29,23,5,0,0,0.01,0.05,NA,NA,NA,NA,"planted, but not at this site"
"418",2023-09-19,"a","ah31","ah31-iii",2,"1018","melia azedarach","melia","meliaceae","tree","II","seedling","n",14,7,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"419",2023-09-19,"a","ah31","ah31-iii",2,"1020","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","n",22,11,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"420",2023-09-19,"a","ah31","ah31-iii",2,"1071","melia azedarach","melia","meliaceae","tree","II","seedling","n",11,10,0,0,0,NA,NA,NA,NA,NA,NA,"internal invader"
"421",2023-09-19,"a","ah31","ah31-iii",2,"634","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",76,360,312,144,0,0.01,0.7,0.01,0.3,NA,NA,"12; external invader"
"422",2023-09-19,"a","ah31","ah31-iii",2,"644","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","1",44,240,112,0,0,0.05,0.2,NA,NA,NA,NA,"8; internal invader"
"423",2023-09-19,"a","ah31","ah31-iv",2,"1062","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",14,6,0,0,0,NA,NA,NA,NA,NA,NA,NA
"424",2023-09-19,"a","ah31","ah31-iv",2,"1064","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",19,21,8,5,0,0.01,0.1,0.01,0.2,NA,NA,"external invader"
"425",2023-09-19,"a","ah31","ah31-iv",2,"1066","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",29,7,2,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"426",2023-09-19,"a","ah31","ah31-iv",2,"1068","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",11,12,5,1,0,0.01,0.05,0.1,0.1,NA,NA,NA
"427",2023-09-19,"a","ah31","ah31-iv",2,"1082","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",20,16,7,1,0,0.2,0.7,0.1,0.1,NA,NA,"external invader"
"428",2023-09-19,"a","ah31","ah31-iv",2,"1083","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",32,22,2,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"429",2023-09-19,"a","ah31","ah31-iv",2,"173","melia azedarach","melia","meliaceae","tree","II","sapling","1",28,14,2,3,0,0.01,0.05,0.05,0.2,NA,NA,"internal invader"
"430",2023-09-19,"a","ah31","ah31-iv",2,"197","melia azedarach","melia","meliaceae","tree","II","sapling","1",42,57,24,1,0,0.01,0.1,0.05,0.05,NA,NA,"internal invader"
"431",2023-09-19,"a","ah31","ah31-iv",2,"617","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",47,47,6,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"432",2023-09-19,"a","ah31","ah31-iv",2,"626","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",47,64,11,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"433",2023-09-19,"a","ah31","ah31-iv",2,"693","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",35,59,7,1,0,0.01,0.1,0.2,0.2,NA,NA,"external invader"
"434",2023-09-19,"a","ah31","ah31-iv",2,"87","melia azedarach","melia","meliaceae","tree","II","sapling","1",29,31,9,3,0,0.01,0.05,0.05,0.1,NA,NA,"internal invader"
"435",2023-09-19,"a","al10","al10-i",1,"10","melia azedarach","melia","meliaceae","tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"436",2023-09-19,"a","al10","al10-i",1,"1001","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",9,3,1,0,0,0.05,0.05,NA,NA,NA,NA,NA
"437",2023-09-19,"a","al10","al10-i",1,"1023","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"438",2023-09-19,"a","al10","al10-i",1,"1029","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",9,9,4,0,0,0.01,0.4,NA,NA,NA,NA,NA
"439",2023-09-19,"a","al10","al10-i",1,"1036","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","n",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"formerly 79.; internal invader"
"440",2023-09-19,"a","al10","al10-i",1,"1048","smilax china","smilax","smilacaceae","shrub/liana","EI","seedling","n",14,8,3,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"441",2023-09-19,"a","al10","al10-i",1,"106","melia azedarach","melia","meliaceae","tree","II","sapling","n",21,11,2,0,0,0.05,0.1,NA,NA,NA,NA,"internal invader"
"442",2023-09-19,"a","al10","al10-i",1,"151","melia azedarach","melia","meliaceae","tree","II","sapling","n",17,13,1,0,0,0.05,0.05,NA,NA,NA,NA,"internal invader"
"443",2023-09-19,"a","al10","al10-i",1,"379","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","1",34,0,NA,NA,0,NA,NA,NA,NA,NA,NA,"leaf damage total; internal invader"
"444",2023-09-19,"a","al10","al10-i",1,"495","melia azedarach","melia","meliaceae","tree","II","sapling","1",21,13,11,0,0,0.05,0.2,NA,NA,NA,NA,"internal invader"
"445",2023-09-19,"a","al10","al10-i",1,"599","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",57,100,33,20,0,0.01,0.2,0.01,0.03,NA,NA,"relabelled, was 415; 3; external invader"
"446",2023-09-19,"a","al10","al10-i",1,"599x","melia azedarach","melia","meliaceae","tree","II",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"447",2023-09-19,"a","al10","al10-i",1,"67x","melia azedarach","melia","meliaceae","tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"448",2023-09-19,"a","al10","al10-i",1,"79","melia azedarach","melia","meliaceae","tree","II","sapling","n",32,9,1,0,0,0.01,0.01,NA,NA,NA,NA,"internal invader"
"449",2023-09-19,"a","al10","al10-i",1,"79x","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"internal invader"
"450",2023-09-19,"a","al10","al10-i",1,"964","smilax china","smilax","smilacaceae","shrub/liana","EI","seedling","n",15,9,4,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"451",2023-09-19,"a","al10","al10-ii",1,"1022","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","n",20,14,3,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"452",2023-09-19,"a","al10","al10-ii",1,"1025","premna microphylla","premna","lamiaceae","shrub/tree","EI","seedling","n",9,12,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"453",2023-09-19,"a","al10","al10-ii",1,"698","syzygium buxifolium","syzygium","myrtaceae","shrub/tree","II","sapling","1",62,450,15,45,0,0.05,0.05,0.01,0.05,NA,NA,"15; internal invader"
"454",2023-09-19,"a","al10","al10-ii",1,"799","rhus chinensis","rhus","anacardiaceae","shrub/tree","II","sapling","1",20,16,2,6,0,0.01,0.1,0.01,0.5,NA,NA,"outside plot-disregard.; internal invader"
"455",2023-09-19,"a","al10","al10-iii",1,"287","rhaphiolepis indica","rhaphiolepis","rosaceae","shrub/tree","II","sapling","1",56,100,17,10,0,0.01,0.05,0.01,0.2,NA,NA,"3; internal invader"
"456",2023-09-19,"a","al10","al10-iii",1,"556","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","1",36,100,17,3,0,0.01,0.3,0.05,0.05,NA,NA,"3; internal invader"
"457",2023-09-19,"a","al10","al10-iv",1,"1044","actinidia melanandra","actinidia","actinidiaceae","liana","EI","seedling","n",11,7,0,0,3,NA,NA,NA,NA,0.01,0.03,"external invader"
"458",2023-09-19,"a","al10","al10-iv",1,"228","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI","sapling","1",70,37,34,0,0,0.01,0.3,NA,NA,NA,NA,"external invader"
"459",2023-09-19,"a","al11","al11-i",1,"289","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",87,120,40,8,0,0.01,0.3,0.01,0.3,NA,NA,"4; external invader"
"460",2023-09-19,"a","al11","al11-i",1,"490","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",52,100,17,0,7,0.01,0.2,NA,NA,0.01,0.2,"3; external invader"
"461",2023-09-19,"a","al11","al11-iii",1,"454","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","r",37,5,5,0,0,0.01,0.01,NA,NA,NA,NA,"external invader"
"462",2023-09-19,"a","al11","al11-iv",1,"1030x","unknown sp.","unknown","unknown","unknown",NA,"sapling","nd",20,7,0,0,0,NA,NA,NA,NA,NA,NA,"died between ben labelling it and me going back to identify it; NA"
"463",2023-09-19,"a","al11","al11-iv",1,"1035","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",3,4,0,0,0,NA,NA,NA,NA,NA,NA,NA
"464",2023-09-19,"a","an11","an11-i",1,"1003","actinidia melanandra","actinidia","actinidiaceae","liana","EI","sapling","n",62,44,7,10,0,0.01,0.1,0.01,0.2,NA,NA,"external invader"
"465",2023-09-19,"a","an11","an11-i",1,"1027","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","n",85,420,70,0,0,0.01,0.2,NA,NA,NA,NA,"14; internal invader"
"466",2023-09-19,"a","an11","an11-ii",1,"1004","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","n",22,7,0,0,0,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"467",2023-09-19,"a","an11","an11-ii",1,"118","quercus fabri","quercus","fagaceae","tree","II","sapling","1",41,54,21,9,0,0.01,0.5,0.01,0.2,NA,NA,"internal invader"
"468",2023-09-19,"a","an11","an11-ii",1,"157","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",38,27,3,3,0,0.05,0.1,0.01,0.1,NA,NA,"27 leaves ip; external invader"
"469",2023-09-19,"a","an11","an11-ii",1,"230","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",60,210,119,0,161,0.01,0.1,NA,NA,0.1,0.6,"7; planted, but not at this site"
"470",2023-09-19,"a","an11","an11-ii",1,"331","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",47,12,7,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"471",2023-09-19,"a","an11","an11-iii",1,"279","dalbergia hupeana","dalbergia","fabaceae","tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"472",2023-09-19,"a","an11","an11-iii",1,"293","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",50,330,143,264,0,0.01,0.1,0.05,0.4,NA,NA,"11; planted, but not at this site"
"473",2023-09-19,"a","an11","an11-iii",1,"464","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"474",2023-09-19,"a","an11","an11-iii",1,"50","quercus fabri","quercus","fagaceae","tree","II","sapling","r",95,360,228,300,0,0.01,0.2,0.01,0.05,NA,NA,"12; internal invader"
"475",2023-09-19,"a","an11","an11-iv",1,"422","quercus fabri","quercus","fagaceae","tree","II","sapling","1",58,210,98,0,42,0.05,0.3,NA,NA,0.05,0.2,"7; internal invader"
"476",2023-09-19,"a","an11","an11-iv",1,"487","quercus fabri","quercus","fagaceae","tree","II","sapling","1",39,150,120,0,60,0.2,0.7,NA,NA,0.1,0.4,"5; internal invader"
"477",2023-09-19,"a","an13","an13-ii",1,"210","ardisia crenata","ardisia","primulaceae","shrub","II","sapling","1",34,20,1,4,0,0.2,0.2,0.01,0.05,NA,NA,"outside of plot; internal invader"
"478",2023-09-19,"a","an13","an13-ii",1,"76","rhus chinensis","rhus","anacardiaceae","shrub/tree","II","sapling","1",54,3,3,2,0,0.1,0.6,0.05,0.2,NA,NA,"internal invader"
"479",2023-09-19,"a","an13","an13-iii",1,"1031","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",19,35,2,0,0,0.1,0.3,NA,NA,NA,NA,"might be 106; external invader"
"480",2023-09-19,"a","an13","an13-iii",1,"1038","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",6,6,2,0,0,0.1,0.4,NA,NA,NA,NA,NA
"481",2023-09-19,"a","an13","an13-iii",1,"1039","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",14,17,6,0,0,0.01,0.1,NA,NA,NA,NA,NA
"482",2023-09-19,"a","an13","an13-iii",1,"106x","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external invader"
"483",2023-09-19,"a","an13","an13-iii",1,"296","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2023-09-19,"a","an13","an13-iii",1,"353","alniphyllum fortunei","alniphyllum","styracaceae","tree","ASP","sapling","1",74,53,24,12,0,0.01,0.2,0.05,0.2,NA,NA,"planted, but not at this site"
"485",2023-09-19,"a","an13","an13-iii",1,"99","castanopsis sclerophylla","castanopsis","fagaceae","tree","II","seedling","1",13,14,5,4,0,0.01,0.3,0.01,0.05,NA,NA,"internal invader"
"486",2023-09-19,"a","an13","an13-iv",1,"1026","unknown sp.","unknown","unknown","unknown",NA,"seedling","1",15,5,2,4,0,0.01,0.03,0.01,0.05,NA,NA,"relabelled, was 60; NA"
"487",2023-09-19,"a","an13","an13-iv",1,"910","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",20,6,1,0,0,0.1,0.1,NA,NA,NA,NA,"external invader"
"488",2023-09-19,"a","aq9","aq9-i",2,"598","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","EI","sapling","1",50,7,6,0,5,0.01,0.2,NA,NA,0.01,0.2,"external invader"
"489",2023-09-19,"a","aq9","aq9-i",2,"781","musseanda esquirolii","musseanda","rubiaceae","shrub/tree","EI","sapling","1",26,8,5,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"490",2023-09-19,"a","aq9","aq9-i.o",2,"1046","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",48,180,24,6,0,0.01,0.03,0.05,0.05,NA,NA,"forgot to label last time; 6; internal invader"
"491",2023-09-19,"a","aq9","aq9-i.o",2,"1047","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",13,4,1,0,0,0.03,0.03,NA,NA,NA,NA,NA
"492",2023-09-19,"a","aq9","aq9-iv",2,"1010","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",7,6,0,0,0,NA,NA,NA,NA,NA,NA,NA
"493",2023-09-19,"a","aq9","aq9-iv",2,"1032","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",4,5,1,0,0,0.3,0.3,NA,NA,NA,NA,NA
"494",2023-09-19,"a","as10","as10-i",8,"1019","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",31,14,10,0,0,0.01,0.2,NA,NA,NA,NA,"external invader"
"495",2023-09-19,"a","as10","as10-i",8,"1028","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",10,5,0,0,0,NA,NA,NA,NA,NA,NA,NA
"496",2023-09-19,"a","as10","as10-i",8,"431","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",24,14,2,1,0,0.01,0.05,0.01,0.01,NA,NA,"external invader"
"497",2023-09-19,"a","as10","as10-i.o",8,"332","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",58,81,56,4,0,0.01,0.2,0.3,0.6,NA,NA,"external invader"
"498",2023-09-19,"a","as10","as10-ii",8,"610","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","seedling","1",14,9,4,0,0,0.01,0.1,NA,NA,NA,NA,"external invader"
"499",2023-09-19,"a","as10","as10-ii.o",8,"1014","symplocos anomala","symplocos","symplocaceae","shrub/tree","EI","sapling","n",17,8,4,0,0,0.1,0.2,NA,NA,NA,NA,"external invader"
"500",2023-09-19,"a","as10","as10-ii.o",8,"1015","musseanda esquirolii","musseanda","rubiaceae","shrub/tree","EI","seedling","n",13,2,2,0,0,0.6,0.95,NA,NA,NA,NA,"external invader"
"501",2023-09-19,"a","as10","as10-ii.o",8,"1016","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","n",31,5,2,0,1,0.01,0.05,NA,NA,0.9,0.9,"external invader"
"502",2023-09-19,"a","as10","as10-iii",8,"614","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","1",122,100,40,0,0,0.01,0.1,NA,NA,NA,NA,"3; internal invader"
"503",2023-09-19,"a","as10","as10-iii",8,"764x","alniphyllum fortunei","alniphyllum","styracaceae","tree","ASP",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"planted, but not at this site"
"504",2023-09-19,"a","as10","as10-iii",8,"772","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","1",76,54,24,0,0,0.01,0.6,NA,NA,NA,NA,"external invader"
"505",2023-09-19,"a","as10","as10-iii.o",8,"1040","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",3,4,0,0,0,NA,NA,NA,NA,NA,NA,NA
"506",2023-09-19,"a","as10","as10-iii.o",8,"583","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",6,4,0,0,0,NA,NA,NA,NA,NA,NA,NA
"507",2023-09-19,"a","as10","as10-iii.o",8,"768","styrax odoratissimus","styrax","styracaceae","shrub/tree","EI","sapling","1",30,33,32,0,0,0.01,0.05,NA,NA,NA,NA,"external invader"
"508",2023-09-19,"a","as10","as10-iv",8,"1002","rosa sp.","rosa","rosaceae","shrub/liana","EI","sapling","n",16,20,0,0,0,NA,NA,NA,NA,NA,NA,"external invader"
"509",2023-09-19,"a","as10","as10-iv",8,"1012","syzygium buxifolium","syzygium","myrtaceae","shrub/tree","II","seedling","n",8,25,1,0,0,0.01,0.01,NA,NA,NA,NA,"internal invader"
"510",2023-09-19,"a","as10","as10-iv",8,"1017","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",15,9,7,0,0,0.05,0.3,NA,NA,NA,NA,NA
"511",2023-09-19,"a","as10","as10-iv",8,"726","actinidia polygama","actinidia","actinidiaceae","liana","EI","sapling","1",45,16,15,0,0,0.05,0.5,NA,NA,NA,NA,"label corrected in census; external invader"
"512",2023-09-19,"a","as10","as10-iv",8,"749","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",34,64,24,0,0,0.05,0.2,NA,NA,NA,NA,"external invader"
"513",2023-09-19,"a","as10","as10-iv.o",8,"465","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",45,100,23,0,0,0.05,0.2,NA,NA,NA,NA,"3; internal invader"
"514",2023-09-19,"a","as10","as10-iv.o",8,"746","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",24,25,10,0,1,0.01,0.1,NA,NA,0.1,0.1,"external invader"
"515",2023-09-19,"a","as10","as10-iv.o",8,"750","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",32,67,26,0,4,0.01,0.2,NA,NA,0.05,0.1,"external invader"
"516",2023-09-19,"a","at15","at15-i",8,"686","ilex pubescens","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",54,2,2,0,0,0.05,0.1,NA,NA,NA,NA,"external invader"
"517",2023-09-19,"a","at15","at15-i",8,"743","lithocarpus glaber","lithocarpus","fagaceae","tree","R","sapling","r",32,14,2,6,0,0.01,0.05,0.05,0.1,NA,NA,"regeneration"
"518",2023-09-19,"a","at15","at15-i.o",8,"1043","unknown sp.","unknown","unknown","unknown",NA,"seedling","n",6,3,1,0,0,0.9,0.9,NA,NA,NA,NA,NA
"519",2023-09-19,"a","at15","at15-ii.o",8,"594","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",21,12,6,1,0,0.01,0.8,0.03,0.03,NA,NA,"external invader"
"520",2023-09-19,"a","at15","at15-ii.o",8,"649","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",62,41,25,0,10,0.01,0.95,NA,NA,0.01,0.2,"external invader"
"521",2023-09-19,"a","at15","at15-ii.o",8,"739","castanopsis fargesii","castanopsis","fagaceae","tree","ASP","sapling","1",18,5,1,2,0,0.03,0.03,0.03,0.03,NA,NA,"planted, but not at this site"
